SK_ID_CURR,TARGET
100001,0.0653834561951086
100005,0.11735445084545869
100013,0.06797374198253933
100028,0.07088939553667493
100038,0.11798767809959346
100042,0.05372152059899036
100057,0.08070781426151821
100065,0.1002600948484822
100066,0.04875168322182434
100067,0.08509521292853418
100074,0.06399113162423123
100090,0.10860775403993464
100091,0.10531639574925312
100092,0.09208987883980996
100106,0.1193197868665964
100107,0.0917573810079671
100109,0.0940865380249162
100117,0.07389526020830087
100128,0.06691234604607903
100141,0.09065906442089118
100150,0.0718804521027099
100168,0.05356101160125396
100169,0.039884249208099645
100170,0.08106120843143977
100171,0.09630558611214576
100172,0.11683916633667187
100184,0.06842716767913708
100187,0.0582680447703698
100212,0.07567115880996399
100222,0.08720514679013408
100223,0.056275319294051676
100232,0.06529671452464911
100241,0.12504557582125428
100245,0.06936569039266464
100253,0.05760653924329143
100256,0.09281719073628447
100271,0.053679815655315696
100278,0.1093713551061998
100280,0.06380999979188863
100306,0.13114468752431332
100311,0.10272126850062518
100312,0.057215373175845484
100330,0.07952137687412421
100331,0.09010745671671745
100352,0.08112772705593681
100358,0.09819564805756102
100367,0.0833051606514682
100382,0.07649510232572787
100384,0.07068655037874705
100385,0.09076201439317814
100386,0.07497290103959459
100399,0.06471885555086396
100404,0.06747641279555151
100416,0.060615559574301724
100422,0.1210800169122225
100426,0.07594774869103146
100438,0.06635715610006834
100444,0.09565280072100041
100445,0.11092187718449974
100446,0.09691346401321171
100447,0.06060515255416424
100450,0.06718961564477635
100466,0.07870352495907958
100483,0.06708286239571587
100484,0.049687546913289124
100494,0.08299903498055909
100510,0.10772835963443916
100512,0.05627539275023233
100517,0.06933346548400703
100548,0.0521740372573783
100551,0.06642636888213581
100552,0.11711280285510899
100553,0.07933755260857539
100561,0.08971554569846117
100568,0.1254569206125664
100569,0.06026550565537978
100591,0.08909233352535763
100592,0.04968921067304379
100602,0.08738200284366407
100607,0.08065158243121438
100613,0.07563958158632302
100617,0.06670384629745396
100618,0.0921475212076898
100622,0.13933505807853686
100625,0.09348314096819967
100677,0.08163284309937512
100699,0.07816059238445969
100702,0.13325292633829777
100711,0.06611711261341817
100729,0.1274592912991058
100740,0.1080353466235456
100744,0.10124540474998732
100745,0.09305244807855508
100747,0.09660801331429145
100751,0.09963307845062079
100752,0.07786182389081557
100753,0.13312829907680626
100754,0.09733652169458386
100760,0.09519520648027067
100762,0.08626018674930086
100763,0.07693677484734357
100765,0.07523684309442338
100770,0.08957979032471733
100772,0.07562834226220988
100777,0.07987136987148012
100791,0.06659584330046633
100792,0.06281795135178274
100797,0.08639422202018386
100823,0.09147506528755874
100826,0.09172254887856127
100830,0.06085826295403041
100836,0.11220415367389018
100872,0.0822405656097136
100910,0.08637073061067543
100913,0.059688455550740066
100918,0.08446834290164335
100931,0.055616757836997155
100952,0.10700738353773993
100953,0.071626458171107
100965,0.09631421639429295
100970,0.07320960412434176
100982,0.10486051783184042
100983,0.08336008941831495
100984,0.06647387309986201
100987,0.10707649631925938
100997,0.07705751592170682
100998,0.11660467212318193
101002,0.09374157950448757
101005,0.12264101000060001
101008,0.11590595811513431
101020,0.09627678905768262
101021,0.0929248238905177
101024,0.07628748785493979
101025,0.12291311995625138
101026,0.07718946997154164
101031,0.07101623894370876
101041,0.06079727310261469
101051,0.052060648554629725
101055,0.08841897744422546
101056,0.10354112169255524
101057,0.09867248576767071
101064,0.06479239933311111
101079,0.07985678204009601
101087,0.08036683275607216
101090,0.05724909952257706
101092,0.08458790597677233
101097,0.09485108822197748
101099,0.053970645760309625
101107,0.09210897058698674
101118,0.0924163430092322
101125,0.08506483676055629
101126,0.07018489335855463
101128,0.10145759108902336
101136,0.11329384655796272
101140,0.09477434419130334
101149,0.07000776153224762
101160,0.06648723896093003
101169,0.1108158135713418
101181,0.0743172194754119
101186,0.054514131091949566
101190,0.10127352953044448
101193,0.10757799649628542
101194,0.07941461417618283
101198,0.08982364588174502
101200,0.06252922142529427
101204,0.09448868353274317
101211,0.07021624746206655
101213,0.07380113504372929
101223,0.07635160587096275
101225,0.095694196290424
101237,0.07241270860428674
101243,0.074507967261673
101244,0.10857953347344042
101258,0.06424726142772097
101259,0.13270964605613286
101268,0.09928078422188373
101269,0.06777587255242737
101271,0.10688368741346428
101279,0.059028285621527066
101281,0.07704578494674358
101287,0.07278848484759713
101292,0.060573918252696375
101294,0.07189852345224414
101296,0.059982649069423036
101297,0.07538073021503315
101299,0.06209380772945529
101301,0.0766142541429916
101305,0.06935130946329877
101308,0.0591652247199357
101318,0.052967869287852305
101327,0.10076540490748165
101329,0.10457565361478847
101332,0.05571648945691222
101337,0.08425986182403636
101343,0.061732855637850054
101345,0.06764316846405967
101346,0.08677345400127397
101353,0.0471852882011293
101354,0.10279461437929287
101355,0.0918116744488763
101356,0.052625836170123765
101362,0.10280055777654899
101363,0.12784001769068062
101365,0.06980877209861475
101366,0.09305758726926022
101367,0.11994328965746745
101368,0.051440446018762395
101374,0.10724321124638957
101380,0.06454464230849401
101383,0.05572806233081543
101398,0.05004781741188096
101399,0.11952890499970778
101401,0.10510150109464464
101412,0.09452674230824519
101426,0.1051345881214979
101427,0.12898600627418277
101428,0.09330803949043961
101429,0.08353426169911231
101434,0.0736547129847937
101440,0.08880706226756827
101448,0.092141153116892
101449,0.07894700967620022
101465,0.07329658496279438
101467,0.07439376286924052
101472,0.1297068618593823
101478,0.07447545198918967
101497,0.07632620165627291
101504,0.06717636142745684
101547,0.07557330788783233
101548,0.0941222131778487
101555,0.0744305987960511
101570,0.0864301415433509
101572,0.06898631358305508
101578,0.07599059487587922
101580,0.10020828086547615
101588,0.08995178701740493
101602,0.07746081594475798
101610,0.09120304301838868
101614,0.10758753789389423
101616,0.09132614442636204
101643,0.09400331416540575
101644,0.08892912212900687
101649,0.08232851113582103
101650,0.09104844743942622
101665,0.053458613794551635
101667,0.10687217245281405
101669,0.05386636922300802
101674,0.09975853809556876
101675,0.07707462162674233
101678,0.09385189897835308
101682,0.08185732160042745
101686,0.08733105956327777
101697,0.13140453978722447
101700,0.09018363361057755
101711,0.059926323396299344
101714,0.04686232315236294
101715,0.10444701973448794
101728,0.08180086583266857
101732,0.06902647867934701
101757,0.0750168120679445
101758,0.09903552739897777
101759,0.09319543762666367
101762,0.047244870312211994
101764,0.07460088398189477
101780,0.10758159806776078
101784,0.08899952265436883
101789,0.06361566100812713
101816,0.07138142864854292
101819,0.06592570519631351
101827,0.048100136917211316
101863,0.09283354020696637
101867,0.10732805783561516
101870,0.06080819484116081
101873,0.10060307874388702
101878,0.07807142812160589
101879,0.0526694268516533
101880,0.06542508906384574
101887,0.09796138615020729
101897,0.05669538884097539
101901,0.06689802515576031
101903,0.13904627440606593
101920,0.07843574728973521
101921,0.07955282444588915
101922,0.06887324301225356
101961,0.11971161976824375
101962,0.07621369607025881
101971,0.07936738297576022
101976,0.109710908716087
102002,0.09625357381466061
102005,0.06687052066395521
102007,0.123742520948985
102017,0.06345393127693967
102019,0.11348680084322582
102029,0.05728444968202938
102051,0.08889831391016662
102052,0.06190495828380413
102054,0.07324607895952431
102062,0.10823437602997311
102067,0.08618200106660927
102068,0.08350169692011446
102070,0.06951911717642822
102090,0.06930709982355643
102092,0.12046623847287613
102099,0.11941963074423556
102100,0.049425783754252745
102112,0.0952202729617782
102113,0.08602548801476487
102122,0.09405018339991962
102123,0.067955567693989
102125,0.06499922692311938
102126,0.08666913789780582
102146,0.0870723957141525
102147,0.09121052833607153
102151,0.08803612798678609
102158,0.07343467068493019
102159,0.06906541128022439
102162,0.06653109098724325
102165,0.07213068805784044
102166,0.09493947238452284
102174,0.07193533926863412
102193,0.11553903616332771
102198,0.07118607712287142
102205,0.08771429196573415
102206,0.08129567433070692
102218,0.08210572265678209
102221,0.08408672112572763
102230,0.07914854787063459
102238,0.08690354183920848
102248,0.05145926207093048
102252,0.09685829804430383
102259,0.06378616718878133
102262,0.08978247292581204
102273,0.05793425060831807
102286,0.06978400096436856
102293,0.08058632511968664
102294,0.060971624932727876
102296,0.07705798873816279
102298,0.09632495378524075
102303,0.06541146725072329
102309,0.09156848359347436
102315,0.061763228805476716
102340,0.06499414870196595
102342,0.06648924003988012
102344,0.07035492468770853
102346,0.11256567169451277
102347,0.056764917679445887
102374,0.09497903141284397
102380,0.09583421478587957
102387,0.0853622822976195
102393,0.07180379273814948
102403,0.07882726934767995
102413,0.09011835811864004
102414,0.05355104550514409
102415,0.07567429975127042
102416,0.08011152597058009
102439,0.0862083479854494
102441,0.07068003338058956
102443,0.07130269030266458
102444,0.07114933029853991
102445,0.12598869427382225
102448,0.06383132244136377
102449,0.08330731723249668
102450,0.12711566931273466
102456,0.07511985487690685
102458,0.08659977702653865
102459,0.07285085959815922
102465,0.05550420118736488
102470,0.11230102307630825
102471,0.06662190265892819
102475,0.11446013244769832
102476,0.10346329172530129
102506,0.07517758141667301
102509,0.06237456872224461
102519,0.07338994055461637
102522,0.06798198368383099
102545,0.0723791382104869
102549,0.10151807644878112
102562,0.059244828817594526
102563,0.07364200402750266
102568,0.10554931923573735
102582,0.09781106060541234
102592,0.05784339464665918
102597,0.08419827841889754
102605,0.09640195473655291
102614,0.0879962586591862
102617,0.08568655204886053
102634,0.06779971905911017
102652,0.07039931330624428
102655,0.047648126304518236
102671,0.056927548326485646
102694,0.07034152258391534
102701,0.10410833836385597
102703,0.05578090338207242
102704,0.06177357364798994
102713,0.04364593919469777
102720,0.09791225904587494
102731,0.061585020855025964
102733,0.07493126905145141
102749,0.10861645178659553
102755,0.06418666739091285
102763,0.06923430459196904
102770,0.10546563438569749
102772,0.0926861466542567
102799,0.0900890488641264
102838,0.07660333150506286
102854,0.06468857108393043
102862,0.11153859701267432
102863,0.08378269656716952
102867,0.06969519865565911
102868,0.06638823442552054
102878,0.07542503405761218
102887,0.08749640364040236
102898,0.10924329791217749
102904,0.0794869806244575
102912,0.10904499168306704
102919,0.06111882350991581
102927,0.07634503090546758
102932,0.08474806635335755
102933,0.12625481615011258
102935,0.05536187995317289
102958,0.09207741442061376
102969,0.09155575519612252
102971,0.06899176255847453
102975,0.0637873384000731
102979,0.08519202045195332
102982,0.05714248777703034
102987,0.09405608991111737
102989,0.08022550285592309
102995,0.07529632605988001
102996,0.07237115188320861
103000,0.05597686095931187
103001,0.09471361185939993
103004,0.07155916603066269
103010,0.0762736989967716
103025,0.09626984584735908
103029,0.08988599190949777
103046,0.09173344353965647
103056,0.06426538809141677
103062,0.08145137192445169
103078,0.09900624528590726
103083,0.05310850543162591
103092,0.08724353393898243
103096,0.08067942250690313
103097,0.09219247138827745
103102,0.12141879981117966
103112,0.0811218951814383
103132,0.05476994834968872
103144,0.08927695956370794
103145,0.07117368447639483
103146,0.06949356579491979
103147,0.0983708042925602
103158,0.06968546214013584
103171,0.10805184303419296
103173,0.06512132674639177
103184,0.08237532122522896
103195,0.09204304222535475
103196,0.062021176110506525
103206,0.07135220405738199
103230,0.08287340154376593
103231,0.10212877281798284
103232,0.08867392466019881
103239,0.09559038016601634
103240,0.0847574042809151
103243,0.07426599381213454
103252,0.09069053630627842
103258,0.08192075605487507
103259,0.08348862533037087
103279,0.06951120743903318
103280,0.05323804617555969
103286,0.07809644034104495
103287,0.1141063274641191
103290,0.08116650998047346
103298,0.09754618544381913
103315,0.04285393729504474
103319,0.06078881051657034
103334,0.11388341177664674
103336,0.08712507663691604
103345,0.08627888153641441
103368,0.07793414295594085
103371,0.1054943535942045
103377,0.0737949370170646
103398,0.06575531247142964
103404,0.058303711107892196
103408,0.0918701399469773
103410,0.06903105148951136
103418,0.061349610678778886
103420,0.11244821940281326
103432,0.09381001635850245
103433,0.0676190114834111
103436,0.05626942866938623
103440,0.08694358969134032
103453,0.07854825966872324
103459,0.09347400505008917
103460,0.06894936128774301
103461,0.05973676504194263
103462,0.09649851457655154
103473,0.08648603322997525
103474,0.057587121687891936
103475,0.09451431423407143
103478,0.10200875296083026
103480,0.08854539160463688
103484,0.059391911202068964
103494,0.0768245805572255
103513,0.10532870179333503
103515,0.08091850491282922
103516,0.1266819407399719
103525,0.09999087954571012
103541,0.11373152571850009
103544,0.06766094216331135
103562,0.114337126080745
103570,0.15423086338531394
103572,0.12132375831446202
103574,0.06901957238608963
103575,0.08884966644891047
103591,0.09752003551575468
103594,0.06272631692789349
103609,0.0625746598475479
103613,0.06116779007261568
103614,0.059644674414494024
103615,0.05334455021790752
103624,0.0904581835152415
103625,0.13807647083009597
103628,0.11206099444249973
103629,0.06339286540201242
103647,0.07730213940757241
103648,0.09569286726102706
103651,0.07392958323569127
103658,0.0556597995935158
103668,0.08011078528607592
103669,0.07615230390460705
103676,0.08550974237550549
103682,0.07024324984852026
103683,0.050130898065413924
103689,0.06160135958422801
103725,0.053872053369660916
103733,0.08124507346411462
103744,0.04942163477734687
103762,0.09730060405790879
103771,0.0971388826527327
103773,0.056012072835579574
103783,0.10090591428872389
103784,0.08549946441198952
103808,0.051952429518945915
103812,0.05946354500580681
103813,0.08422549076669537
103814,0.06875469048722038
103818,0.12181861299715332
103824,0.08547883674856889
103828,0.051391208698979465
103830,0.07191045168528598
103840,0.06467933631186261
103842,0.09475258691395229
103847,0.10486627295572865
103848,0.09836388673950706
103851,0.05492071073844654
103854,0.12004319459834949
103857,0.15045149251128187
103861,0.04809355000629827
103862,0.08181551468725222
103865,0.07676991080494598
103870,0.05539891090190552
103876,0.07976569985605174
103891,0.1365185706882329
103908,0.06685224224090577
103914,0.07500160814807165
103918,0.0894261799918075
103940,0.08696832231033311
103963,0.10978923455355405
103966,0.09457564074096503
103971,0.1073456466237623
103980,0.0938521362148881
103984,0.06219227126030469
103985,0.07061595706905752
103998,0.11460006603910945
104019,0.07015384677853438
104026,0.07686914393573406
104035,0.10488249740547971
104044,0.06609295009992226
104045,0.08855353502483973
104047,0.08831986451753256
104051,0.05739863968744968
